type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_70K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_70K.txt,0.1619150639,4,0.4578280449
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_75K.txt,0.1730709076,4,0.4888300896
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_80K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_80K.txt,0.1862602234,4,0.5230460167
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_85K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_85K.txt,0.1961641312,4,0.5531480312
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_90K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_90K.txt,0.2071950436,4,0.5936951637
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_95K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_95K.txt,0.2197399139,4,0.6185879707
cmine,0.065,0.3,0.2,./../dataset/T10I4D100K/synthetic_100K.txt,././outputs/T10I4D100K_0.065_0.3_0.2_synthetic_new_100K.txt,0.2310750484,4,0.6540100574
cmine,0.0675,0.3,0.05,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0675_0.3_0.05_synthetic_75K.txt,0.1730201244,3,0.3642151356
cmine,0.0675,0.3,0.1,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0675_0.3_0.1_synthetic_75K.txt,0.1737921238,3,0.4375100136
cmine,0.0675,0.3,0.15,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0675_0.3_0.15_synthetic_75K.txt,0.1724600792,3,0.4353370667
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_75K.txt,0.1730101109,4,0.49497509
cmine,0.0675,0.3,0.25,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0675_0.3_0.25_synthetic_75K.txt,0.172410965,4,0.5595798492
cmine,0.0675,0.3,0.3,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0675_0.3_0.3_synthetic_75K.txt,0.1723968983,4,0.5593919754
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_50K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_50K.txt,0.1156551838,1,0.2390761375
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_55K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_55K.txt,0.1279358864,1,0.263479948
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_60K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_60K.txt,0.1390590668,1,0.2873780727
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_65K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_65K.txt,0.1507539749,1,0.3109419346
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_70K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_70K.txt,0.1615171433,1,0.3345651627
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_75K.txt,0.1730370522,4,0.4880628586
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_80K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_80K.txt,0.185035944,4,0.5219361782
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_85K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_85K.txt,0.1959791183,4,0.5530481339
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_90K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_90K.txt,0.2084479332,4,0.5978770256
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_95K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_95K.txt,0.2210600376,4,0.6211009026
cmine,0.0675,0.3,0.2,./../dataset/T10I4D100K/synthetic_100K.txt,././outputs/T10I4D100K_0.0675_0.3_0.2_synthetic_new_100K.txt,0.229973793,4,0.6514008045
cmine,0.07,0.3,0.05,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.07_0.3_0.05_synthetic_75K.txt,0.1733129025,1,0.2867650986
cmine,0.07,0.3,0.1,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.07_0.3_0.1_synthetic_75K.txt,0.1735429764,1,0.3578751087
cmine,0.07,0.3,0.15,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.07_0.3_0.15_synthetic_75K.txt,0.172593832,1,0.3575839996
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_75K.txt,0.1725759506,1,0.3600671291
cmine,0.07,0.3,0.25,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.07_0.3_0.25_synthetic_75K.txt,0.1729049683,1,0.3589601517
cmine,0.07,0.3,0.3,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.07_0.3_0.3_synthetic_75K.txt,0.1727387905,1,0.3579478264
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_50K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_50K.txt,0.1165111065,0,0.1645419598
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_55K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_55K.txt,0.1277091503,0,0.1805751324
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_60K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_60K.txt,0.1392979622,1,0.2877898216
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_65K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_65K.txt,0.1502728462,1,0.3103439808
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_70K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_70K.txt,0.1617259979,1,0.3338491917
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_75K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_75K.txt,0.1739218235,1,0.3601260185
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_80K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_80K.txt,0.1841821671,1,0.3810770512
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_85K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_85K.txt,0.2058820724,1,0.4236619473
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_90K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_90K.txt,0.208302021,1,0.4300470352
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_95K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_95K.txt,0.2188398838,1,0.4528977871
cmine,0.07,0.3,0.2,./../dataset/T10I4D100K/synthetic_100K.txt,././outputs/T10I4D100K_0.07_0.3_0.2_synthetic_new_100K.txt,0.2301189899,1,0.4761760235
